datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2014-09-05,Olympia,00:00,23:59,753.0,783.0,1536.0,11.4,21.3,0.0,79,1.6,
2014-09-05,Kreuther,00:00,23:59,109.0,152.0,261.0,11.4,21.3,0.0,79,1.6,
2014-09-06,Hirsch,00:00,23:59,312.0,347.0,659.0,11.9,25.3,0.0,58,7.6,
2014-09-06,Kreuther,00:00,23:59,105.0,149.0,254.0,11.9,25.3,0.0,58,7.6,
2014-09-06,Olympia,00:00,23:59,828.0,585.0,1413.0,11.9,25.3,0.0,58,7.6,
2014-09-06,Erhardt,00:00,23:59,1923.0,2528.0,4451.0,11.9,25.3,0.0,58,7.6,
2014-09-06,Arnulf,00:00,23:59,2102.0,86.0,2188.0,11.9,25.3,0.0,58,7.6,
2014-09-06,Margareten,00:00,23:59,1227.0,1264.0,2491.0,11.9,25.3,0.0,58,7.6,
2014-09-07,Hirsch,00:00,23:59,357.0,373.0,730.0,10.9,25.4,0.0,31,9.6,
2014-09-07,Margareten,00:00,23:59,1055.0,1039.0,2094.0,10.9,25.4,0.0,31,9.6,
2014-09-07,Erhardt,00:00,23:59,2011.0,2484.0,4495.0,10.9,25.4,0.0,31,9.6,
2014-09-07,Olympia,00:00,23:59,959.0,1068.0,2027.0,10.9,25.4,0.0,31,9.6,
2014-09-07,Kreuther,00:00,23:59,123.0,178.0,301.0,10.9,25.4,0.0,31,9.6,
2014-09-07,Arnulf,00:00,23:59,1643.0,106.0,1749.0,10.9,25.4,0.0,31,9.6,
2014-09-08,Olympia,00:00,23:59,985.0,1034.0,2019.0,10.3,26.0,2.2,50,7.8,
2014-09-08,Margareten,00:00,23:59,1740.0,1871.0,3611.0,10.3,26.0,2.2,50,7.8,
2014-09-08,Kreuther,00:00,23:59,147.0,197.0,344.0,10.3,26.0,2.2,50,7.8,
2014-09-08,Arnulf,00:00,23:59,3033.0,121.0,3154.0,10.3,26.0,2.2,50,7.8,
2014-09-08,Erhardt,00:00,23:59,2380.0,2330.0,4710.0,10.3,26.0,2.2,50,7.8,
2014-09-08,Hirsch,00:00,23:59,615.0,603.0,1218.0,10.3,26.0,2.2,50,7.8,
2014-09-09,Arnulf,00:00,23:59,2080.0,115.0,2195.0,11.1,23.0,0.0,76,2.7,
2014-09-09,Margareten,00:00,23:59,1391.0,1511.0,2902.0,11.1,23.0,0.0,76,2.7,
2014-09-09,Kreuther,00:00,23:59,85.0,143.0,228.0,11.1,23.0,0.0,76,2.7,
2014-09-09,Hirsch,00:00,23:59,390.0,416.0,806.0,11.1,23.0,0.0,76,2.7,
2014-09-09,Olympia,00:00,23:59,630.0,670.0,1300.0,11.1,23.0,0.0,76,2.7,
2014-09-09,Erhardt,00:00,23:59,1644.0,1720.0,3364.0,11.1,23.0,0.0,76,2.7,
2014-09-10,Margareten,00:00,23:59,1574.0,1724.0,3298.0,8.8,20.2,0.0,65,4.6,
2014-09-10,Kreuther,00:00,23:59,99.0,179.0,278.0,8.8,20.2,0.0,65,4.6,
2014-09-10,Olympia,00:00,23:59,910.0,966.0,1876.0,8.8,20.2,0.0,65,4.6,
2014-09-10,Erhardt,00:00,23:59,2112.0,2291.0,4403.0,8.8,20.2,0.0,65,4.6,
2014-09-10,Hirsch,00:00,23:59,565.0,563.0,1128.0,8.8,20.2,0.0,65,4.6,
2014-09-10,Arnulf,00:00,23:59,2762.0,133.0,2895.0,8.8,20.2,0.0,65,4.6,
2014-09-11,Erhardt,00:00,23:59,1757.0,1934.0,3691.0,8.5,18.0,7.0,73,2.8,
2014-09-11,Olympia,00:00,23:59,705.0,690.0,1395.0,8.5,18.0,7.0,73,2.8,
2014-09-11,Hirsch,00:00,23:59,486.0,503.0,989.0,8.5,18.0,7.0,73,2.8,
2014-09-11,Margareten,00:00,23:59,1410.0,1566.0,2976.0,8.5,18.0,7.0,73,2.8,
2014-09-11,Kreuther,00:00,23:59,91.0,154.0,245.0,8.5,18.0,7.0,73,2.8,
2014-09-11,Arnulf,00:00,23:59,2477.0,111.0,2588.0,8.5,18.0,7.0,73,2.8,
2014-09-12,Olympia,00:00,23:59,214.0,224.0,438.0,9.7,13.0,4.1,100,0.0,
2014-09-12,Erhardt,00:00,23:59,643.0,699.0,1342.0,9.7,13.0,4.1,100,0.0,
2014-09-12,Hirsch,00:00,23:59,138.0,172.0,310.0,9.7,13.0,4.1,100,0.0,
2014-09-12,Kreuther,00:00,23:59,33.0,49.0,82.0,9.7,13.0,4.1,100,0.0,
2014-09-12,Arnulf,00:00,23:59,883.0,77.0,960.0,9.7,13.0,4.1,100,0.0,
2014-09-12,Margareten,00:00,23:59,529.0,590.0,1119.0,9.7,13.0,4.1,100,0.0,
2014-09-13,Olympia,00:00,23:59,436.0,474.0,910.0,11.2,15.1,0.9,99,0.0,
2014-09-13,Kreuther,00:00,23:59,37.0,64.0,101.0,11.2,15.1,0.9,99,0.0,
2014-09-13,Margareten,00:00,23:59,693.0,806.0,1499.0,11.2,15.1,0.9,99,0.0,
2014-09-13,Arnulf,00:00,23:59,1132.0,57.0,1189.0,11.2,15.1,0.9,99,0.0,
2014-09-13,Hirsch,00:00,23:59,138.0,169.0,307.0,11.2,15.1,0.9,99,0.0,
2014-09-13,Erhardt,00:00,23:59,785.0,820.0,1605.0,11.2,15.1,0.9,99,0.0,
2014-09-14,Erhardt,00:00,23:59,724.0,730.0,1454.0,14.1,17.2,0.3,100,0.0,
2014-09-14,Hirsch,00:00,23:59,107.0,111.0,218.0,14.1,17.2,0.3,100,0.0,
2014-09-14,Olympia,00:00,23:59,391.0,376.0,767.0,14.1,17.2,0.3,100,0.0,
2014-09-14,Arnulf,00:00,23:59,762.0,77.0,839.0,14.1,17.2,0.3,100,0.0,
2014-09-14,Margareten,00:00,23:59,459.0,457.0,916.0,14.1,17.2,0.3,100,0.0,
2014-09-14,Kreuther,00:00,23:59,34.0,43.0,77.0,14.1,17.2,0.3,100,0.0,
2014-09-15,Arnulf,00:00,23:59,2481.0,130.0,2611.0,9.3,19.3,0.0,63,3.4,
2014-09-15,Hirsch,00:00,23:59,511.0,515.0,1026.0,9.3,19.3,0.0,63,3.4,
2014-09-15,Kreuther,00:00,23:59,106.0,164.0,270.0,9.3,19.3,0.0,63,3.4,
2014-09-15,Olympia,00:00,23:59,789.0,841.0,1630.0,9.3,19.3,0.0,63,3.4,
2014-09-15,Erhardt,00:00,23:59,1806.0,1908.0,3714.0,9.3,19.3,0.0,63,3.4,
2014-09-15,Margareten,00:00,23:59,1474.0,1619.0,3093.0,9.3,19.3,0.0,63,3.4,
2014-09-16,Olympia,00:00,23:59,1038.0,1066.0,2104.0,9.4,18.7,0.0,58,4.1,
2014-09-16,Erhardt,00:00,23:59,2473.0,2605.0,5078.0,9.4,18.7,0.0,58,4.1,
2014-09-16,Kreuther,00:00,23:59,123.0,211.0,334.0,9.4,18.7,0.0,58,4.1,
2014-09-16,Hirsch,00:00,23:59,608.0,659.0,1267.0,9.4,18.7,0.0,58,4.1,
2014-09-16,Arnulf,00:00,23:59,3059.0,134.0,3193.0,9.4,18.7,0.0,58,4.1,
2014-09-16,Margareten,00:00,23:59,1895.0,1992.0,3887.0,9.4,18.7,0.0,58,4.1,
2014-09-17,Olympia,00:00,23:59,1138.0,1108.0,2246.0,8.7,22.5,0.0,54,6.2,
2014-09-17,Hirsch,00:00,23:59,676.0,682.0,1358.0,8.7,22.5,0.0,54,6.2,
2014-09-17,Margareten,00:00,23:59,2000.0,2168.0,4168.0,8.7,22.5,0.0,54,6.2,
2014-09-17,Arnulf,00:00,23:59,3262.0,134.0,3396.0,8.7,22.5,0.0,54,6.2,
2014-09-17,Kreuther,00:00,23:59,152.0,250.0,402.0,8.7,22.5,0.0,54,6.2,
2014-09-17,Erhardt,00:00,23:59,2595.0,2681.0,5276.0,8.7,22.5,0.0,54,6.2,
2014-09-18,Olympia,00:00,23:59,1095.0,1105.0,2200.0,8.2,24.1,0.1,68,10.0,
2014-09-18,Margareten,00:00,23:59,2027.0,2252.0,4279.0,8.2,24.1,0.1,68,10.0,
2014-09-18,Hirsch,00:00,23:59,742.0,765.0,1507.0,8.2,24.1,0.1,68,10.0,
2014-09-18,Arnulf,00:00,23:59,3526.0,145.0,3671.0,8.2,24.1,0.1,68,10.0,
2014-09-18,Erhardt,00:00,23:59,2768.0,2874.0,5642.0,8.2,24.1,0.1,68,10.0,
2014-09-18,Kreuther,00:00,23:59,144.0,247.0,391.0,8.2,24.1,0.1,68,10.0,
2014-09-19,Olympia,00:00,23:59,964.0,962.0,1926.0,9.4,25.6,5.2,70,4.2,
2014-09-19,Erhardt,00:00,23:59,2517.0,2498.0,5015.0,9.4,25.6,5.2,70,4.2,
2014-09-19,Arnulf,00:00,23:59,3118.0,179.0,3297.0,9.4,25.6,5.2,70,4.2,
2014-09-19,Margareten,00:00,23:59,1917.0,2042.0,3959.0,9.4,25.6,5.2,70,4.2,
2014-09-19,Kreuther,00:00,23:59,112.0,200.0,312.0,9.4,25.6,5.2,70,4.2,
2014-09-19,Hirsch,00:00,23:59,630.0,665.0,1295.0,9.4,25.6,5.2,70,4.2,
2014-09-20,Erhardt,00:00,23:59,914.0,934.0,1848.0,12.1,22.3,1.3,73,4.2,
2014-09-20,Hirsch,00:00,23:59,175.0,205.0,380.0,12.1,22.3,1.3,73,4.2,
2014-09-20,Olympia,00:00,23:59,434.0,446.0,880.0,12.1,22.3,1.3,73,4.2,
2014-09-20,Kreuther,00:00,23:59,42.0,56.0,98.0,12.1,22.3,1.3,73,4.2,
2014-09-20,Margareten,00:00,23:59,966.0,1027.0,1993.0,12.1,22.3,1.3,73,4.2,
2014-09-20,Arnulf,00:00,23:59,1322.0,82.0,1404.0,12.1,22.3,1.3,73,4.2,
2014-09-21,Erhardt,00:00,23:59,842.0,858.0,1700.0,11.0,21.5,8.0,76,1.3,
2014-09-21,Margareten,00:00,23:59,663.0,664.0,1327.0,11.0,21.5,8.0,76,1.3,
2014-09-21,Arnulf,00:00,23:59,965.0,97.0,1062.0,11.0,21.5,8.0,76,1.3,
2014-09-21,Hirsch,00:00,23:59,184.0,152.0,336.0,11.0,21.5,8.0,76,1.3,
2014-09-21,Olympia,00:00,23:59,398.0,333.0,731.0,11.0,21.5,8.0,76,1.3,
2014-09-21,Kreuther,00:00,23:59,19.0,49.0,68.0,11.0,21.5,8.0,76,1.3,
2014-09-22,Olympia,00:00,23:59,604.0,588.0,1192.0,7.4,13.7,1.9,80,2.3,
2014-09-22,Erhardt,00:00,23:59,1574.0,1671.0,3245.0,7.4,13.7,1.9,80,2.3,
2014-09-22,Arnulf,00:00,23:59,2315.0,150.0,2465.0,7.4,13.7,1.9,80,2.3,
2014-09-22,Hirsch,00:00,23:59,377.0,436.0,813.0,7.4,13.7,1.9,80,2.3,
2014-09-22,Margareten,00:00,23:59,1402.0,1516.0,2918.0,7.4,13.7,1.9,80,2.3,
2014-09-22,Kreuther,00:00,23:59,91.0,147.0,238.0,7.4,13.7,1.9,80,2.3,
2014-09-23,Kreuther,00:00,23:59,123.0,199.0,322.0,2.2,14.6,0.0,50,6.3,
2014-09-23,Hirsch,00:00,23:59,520.0,578.0,1098.0,2.2,14.6,0.0,50,6.3,
2014-09-23,Arnulf,00:00,23:59,2642.0,170.0,2812.0,2.2,14.6,0.0,50,6.3,
2014-09-23,Erhardt,00:00,23:59,1981.0,2040.0,4021.0,2.2,14.6,0.0,50,6.3,
2014-09-23,Margareten,00:00,23:59,1838.0,1922.0,3760.0,2.2,14.6,0.0,50,6.3,
2014-09-23,Olympia,00:00,23:59,811.0,804.0,1615.0,2.2,14.6,0.0,50,6.3,
2014-09-24,Margareten,00:00,23:59,1851.0,2010.0,3861.0,-0.1,19.0,2.6,63,6.7,
2014-09-24,Kreuther,00:00,23:59,99.0,185.0,284.0,-0.1,19.0,2.6,63,6.7,
2014-09-24,Arnulf,00:00,23:59,2883.0,148.0,3031.0,-0.1,19.0,2.6,63,6.7,
2014-09-24,Erhardt,00:00,23:59,2155.0,2278.0,4433.0,-0.1,19.0,2.6,63,6.7,
2014-09-24,Hirsch,00:00,23:59,560.0,640.0,1200.0,-0.1,19.0,2.6,63,6.7,
2014-09-24,Olympia,00:00,23:59,925.0,898.0,1823.0,-0.1,19.0,2.6,63,6.7,
2014-09-25,Hirsch,00:00,23:59,304.0,326.0,630.0,6.6,15.9,0.1,89,1.2,
2014-09-25,Olympia,00:00,23:59,466.0,462.0,928.0,6.6,15.9,0.1,89,1.2,
2014-09-25,Kreuther,00:00,23:59,54.0,111.0,165.0,6.6,15.9,0.1,89,1.2,
2014-09-25,Erhardt,00:00,23:59,1186.0,1263.0,2449.0,6.6,15.9,0.1,89,1.2,
2014-09-25,Arnulf,00:00,23:59,1747.0,116.0,1863.0,6.6,15.9,0.1,89,1.2,
2014-09-25,Margareten,00:00,23:59,1073.0,1159.0,2232.0,6.6,15.9,0.1,89,1.2,
2014-09-26,Erhardt,00:00,23:59,1774.0,1872.0,3646.0,8.2,17.6,0.1,84,2.9,
2014-09-26,Hirsch,00:00,23:59,473.0,518.0,991.0,8.2,17.6,0.1,84,2.9,
2014-09-26,Kreuther,00:00,23:59,88.0,160.0,248.0,8.2,17.6,0.1,84,2.9,
2014-09-26,Olympia,00:00,23:59,721.0,727.0,1448.0,8.2,17.6,0.1,84,2.9,
2014-09-26,Arnulf,00:00,23:59,2677.0,160.0,2837.0,8.2,17.6,0.1,84,2.9,
2014-09-26,Margareten,00:00,23:59,1575.0,1679.0,3254.0,8.2,17.6,0.1,84,2.9,
2014-09-27,Hirsch,00:00,23:59,298.0,330.0,628.0,6.2,18.1,0.0,66,2.9,
2014-09-27,Olympia,00:00,23:59,646.0,672.0,1318.0,6.2,18.1,0.0,66,2.9,
2014-09-27,Margareten,00:00,23:59,1439.0,1533.0,2972.0,6.2,18.1,0.0,66,2.9,
2014-09-27,Kreuther,00:00,23:59,66.0,116.0,182.0,6.2,18.1,0.0,66,2.9,
2014-09-27,Erhardt,00:00,23:59,1509.0,1516.0,3025.0,6.2,18.1,0.0,66,2.9,
2014-09-27,Arnulf,00:00,23:59,1954.0,105.0,2059.0,6.2,18.1,0.0,66,2.9,
2014-09-28,Erhardt,00:00,23:59,1749.0,1550.0,3299.0,5.4,19.6,0.0,75,4.0,
2014-09-28,Margareten,00:00,23:59,1292.0,1256.0,2548.0,5.4,19.6,0.0,75,4.0,
2014-09-28,Olympia,00:00,23:59,782.0,776.0,1558.0,5.4,19.6,0.0,75,4.0,
2014-09-28,Arnulf,00:00,23:59,1710.0,105.0,1815.0,5.4,19.6,0.0,75,4.0,
2014-09-28,Hirsch,00:00,23:59,390.0,453.0,843.0,5.4,19.6,0.0,75,4.0,
2014-09-28,Kreuther,00:00,23:59,92.0,127.0,219.0,5.4,19.6,0.0,75,4.0,
2014-09-29,Erhardt,00:00,23:59,2255.0,2387.0,4642.0,7.2,19.5,0.0,65,5.2,
2014-09-29,Arnulf,00:00,23:59,2977.0,156.0,3133.0,7.2,19.5,0.0,65,5.2,
2014-09-29,Margareten,00:00,23:59,2042.0,2102.0,4144.0,7.2,19.5,0.0,65,5.2,
2014-09-29,Hirsch,00:00,23:59,602.0,622.0,1224.0,7.2,19.5,0.0,65,5.2,
2014-09-29,Olympia,00:00,23:59,883.0,916.0,1799.0,7.2,19.5,0.0,65,5.2,
2014-09-29,Kreuther,00:00,23:59,123.0,227.0,350.0,7.2,19.5,0.0,65,5.2,
2014-09-30,Hirsch,00:00,23:59,554.0,624.0,1178.0,7.6,19.0,19.3,89,0.1,
2014-09-30,Erhardt,00:00,23:59,1898.0,2025.0,3923.0,7.6,19.0,19.3,89,0.1,
2014-09-30,Olympia,00:00,23:59,713.0,749.0,1462.0,7.6,19.0,19.3,89,0.1,
2014-09-30,Arnulf,00:00,23:59,2761.0,155.0,2916.0,7.6,19.0,19.3,89,0.1,
2014-09-30,Margareten,00:00,23:59,1733.0,1852.0,3585.0,7.6,19.0,19.3,89,0.1,
2014-09-30,Kreuther,00:00,23:59,118.0,198.0,316.0,7.6,19.0,19.3,89,0.1,
2014-10-01,Kreuther,00:00,23:59,54.0,90.0,144.0,10.4,19.1,0.3,86,0.9,
2014-10-01,Arnulf,00:00,23:59,1633.0,91.0,1724.0,10.4,19.1,0.3,86,0.9,
2014-10-01,Erhardt,00:00,23:59,1056.0,1087.0,2143.0,10.4,19.1,0.3,86,0.9,
2014-10-01,Hirsch,00:00,23:59,278.0,285.0,563.0,10.4,19.1,0.3,86,0.9,
2014-10-01,Margareten,00:00,23:59,1064.0,1110.0,2174.0,10.4,19.1,0.3,86,0.9,
2014-10-01,Olympia,00:00,23:59,518.0,503.0,1021.0,10.4,19.1,0.3,86,0.9,
2014-10-02,Arnulf,00:00,23:59,2768.0,141.0,2909.0,7.3,18.4,0.0,56,4.2,
2014-10-02,Hirsch,00:00,23:59,548.0,527.0,1075.0,7.3,18.4,0.0,56,4.2,
2014-10-02,Olympia,00:00,23:59,802.0,771.0,1573.0,7.3,18.4,0.0,56,4.2,
2014-10-02,Margareten,00:00,23:59,1843.0,1869.0,3712.0,7.3,18.4,0.0,56,4.2,
2014-10-02,Erhardt,00:00,23:59,1814.0,1893.0,3707.0,7.3,18.4,0.0,56,4.2,
2014-10-02,Kreuther,00:00,23:59,100.0,185.0,285.0,7.3,18.4,0.0,56,4.2,
2014-10-03,Arnulf,00:00,23:59,1689.0,110.0,1799.0,6.7,18.4,0.0,35,6.1,
2014-10-03,Margareten,00:00,23:59,1064.0,1057.0,2121.0,6.7,18.4,0.0,35,6.1,
2014-10-03,Hirsch,00:00,23:59,312.0,281.0,593.0,6.7,18.4,0.0,35,6.1,
2014-10-03,Erhardt,00:00,23:59,1342.0,1374.0,2716.0,6.7,18.4,0.0,35,6.1,
2014-10-03,Kreuther,00:00,23:59,93.0,126.0,219.0,6.7,18.4,0.0,35,6.1,
2014-10-03,Olympia,00:00,23:59,676.0,665.0,1341.0,6.7,18.4,0.0,35,6.1,
2014-10-04,Olympia,00:00,23:59,423.0,486.0,909.0,4.7,13.9,0.0,61,4.3,
2014-10-04,Margareten,00:00,23:59,978.0,1021.0,1999.0,4.7,13.9,0.0,61,4.3,
2014-10-04,Hirsch,00:00,23:59,164.0,186.0,350.0,4.7,13.9,0.0,61,4.3,
2014-10-04,Kreuther,00:00,23:59,54.0,82.0,136.0,4.7,13.9,0.0,61,4.3,
2014-10-04,Erhardt,00:00,23:59,900.0,955.0,1855.0,4.7,13.9,0.0,61,4.3,
2014-10-04,Arnulf,00:00,23:59,1360.0,97.0,1457.0,4.7,13.9,0.0,61,4.3,
2014-10-05,Olympia,00:00,23:59,526.0,467.0,993.0,6.8,15.2,0.0,86,0.4,
2014-10-05,Hirsch,00:00,23:59,250.0,282.0,532.0,6.8,15.2,0.0,86,0.4,
2014-10-05,Arnulf,00:00,23:59,1121.0,91.0,1212.0,6.8,15.2,0.0,86,0.4,
2014-10-05,Margareten,00:00,23:59,902.0,896.0,1798.0,6.8,15.2,0.0,86,0.4,
2014-10-05,Kreuther,00:00,23:59,47.0,84.0,131.0,6.8,15.2,0.0,86,0.4,
2014-10-05,Erhardt,00:00,23:59,936.0,925.0,1861.0,6.8,15.2,0.0,86,0.4,
2014-10-06,Kreuther,00:00,23:59,114.0,182.0,296.0,5.9,12.6,0.0,81,0.0,
2014-10-06,Hirsch,00:00,23:59,477.0,531.0,1008.0,5.9,12.6,0.0,81,0.0,
2014-10-06,Margareten,00:00,23:59,1557.0,1684.0,3241.0,5.9,12.6,0.0,81,0.0,
2014-10-06,Arnulf,00:00,23:59,2444.0,141.0,2585.0,5.9,12.6,0.0,81,0.0,
2014-10-06,Olympia,00:00,23:59,865.0,856.0,1721.0,5.9,12.6,0.0,81,0.0,
2014-10-06,Erhardt,00:00,23:59,1730.0,1855.0,3585.0,5.9,12.6,0.0,81,0.0,
2014-10-07,Margareten,00:00,23:59,1868.0,1933.0,3801.0,9.2,21.4,0.0,86,5.0,
2014-10-07,Erhardt,00:00,23:59,2181.0,2338.0,4519.0,9.2,21.4,0.0,86,5.0,
2014-10-07,Hirsch,00:00,23:59,589.0,641.0,1230.0,9.2,21.4,0.0,86,5.0,
2014-10-07,Olympia,00:00,23:59,1047.0,1033.0,2080.0,9.2,21.4,0.0,86,5.0,
2014-10-07,Arnulf,00:00,23:59,2897.0,119.0,3016.0,9.2,21.4,0.0,86,5.0,
2014-10-07,Kreuther,00:00,23:59,136.0,211.0,347.0,9.2,21.4,0.0,86,5.0,
2014-10-08,Erhardt,00:00,23:59,2073.0,2282.0,4355.0,8.7,19.9,0.0,81,3.6,
2014-10-08,Hirsch,00:00,23:59,576.0,677.0,1253.0,8.7,19.9,0.0,81,3.6,
2014-10-08,Olympia,00:00,23:59,1053.0,1048.0,2101.0,8.7,19.9,0.0,81,3.6,
2014-10-08,Margareten,00:00,23:59,1788.0,1847.0,3635.0,8.7,19.9,0.0,81,3.6,
2014-10-08,Arnulf,00:00,23:59,2930.0,154.0,3084.0,8.7,19.9,0.0,81,3.6,
2014-10-08,Kreuther,00:00,23:59,126.0,176.0,302.0,8.7,19.9,0.0,81,3.6,
2014-10-09,Hirsch,00:00,23:59,665.0,749.0,1414.0,6.1,24.8,0.0,30,10.6,
2014-10-09,Kreuther,00:00,23:59,155.0,223.0,378.0,6.1,24.8,0.0,30,10.6,
2014-10-09,Olympia,00:00,23:59,1234.0,1277.0,2511.0,6.1,24.8,0.0,30,10.6,
2014-10-09,Arnulf,00:00,23:59,3208.0,144.0,3352.0,6.1,24.8,0.0,30,10.6,
2014-10-09,Margareten,00:00,23:59,2063.0,2092.0,4155.0,6.1,24.8,0.0,30,10.6,
2014-10-09,Erhardt,00:00,23:59,2589.0,2761.0,5350.0,6.1,24.8,0.0,30,10.6,
2014-10-10,Olympia,00:00,23:59,1116.0,1049.0,2165.0,8.3,21.0,0.0,63,4.7,
2014-10-10,Arnulf,00:00,23:59,2750.0,131.0,2881.0,8.3,21.0,0.0,63,4.7,
2014-10-10,Erhardt,00:00,23:59,2184.0,2342.0,4526.0,8.3,21.0,0.0,63,4.7,
2014-10-10,Margareten,00:00,23:59,1768.0,1803.0,3571.0,8.3,21.0,0.0,63,4.7,
2014-10-10,Hirsch,00:00,23:59,519.0,600.0,1119.0,8.3,21.0,0.0,63,4.7,
2014-10-10,Kreuther,00:00,23:59,137.0,197.0,334.0,8.3,21.0,0.0,63,4.7,
2014-10-11,Erhardt,00:00,23:59,1244.0,1305.0,2549.0,8.1,19.1,0.2,83,0.2,
2014-10-11,Margareten,00:00,23:59,1139.0,1144.0,2283.0,8.1,19.1,0.2,83,0.2,
2014-10-11,Arnulf,00:00,23:59,1498.0,80.0,1578.0,8.1,19.1,0.2,83,0.2,
2014-10-11,Hirsch,00:00,23:59,199.0,222.0,421.0,8.1,19.1,0.2,83,0.2,
2014-10-11,Olympia,00:00,23:59,707.0,564.0,1271.0,8.1,19.1,0.2,83,0.2,
2014-10-11,Kreuther,00:00,23:59,86.0,85.0,171.0,8.1,19.1,0.2,83,0.2,
2014-10-12,Kreuther,00:00,23:59,106.0,161.0,267.0,8.4,18.4,0.0,91,4.9,
2014-10-12,Erhardt,00:00,23:59,2101.0,2169.0,4270.0,8.4,18.4,0.0,91,4.9,
2014-10-12,Margareten,00:00,23:59,1214.0,1203.0,2417.0,8.4,18.4,0.0,91,4.9,
2014-10-12,Arnulf,00:00,23:59,1431.0,63.0,1494.0,8.4,18.4,0.0,91,4.9,
2014-10-12,Hirsch,00:00,23:59,377.0,392.0,769.0,8.4,18.4,0.0,91,4.9,
2014-10-12,Olympia,00:00,23:59,2274.0,1959.0,4233.0,8.4,18.4,0.0,91,4.9,
2014-10-13,Margareten,00:00,23:59,1675.0,1669.0,3344.0,6.9,17.7,5.2,79,0.4,
2014-10-13,Olympia,00:00,23:59,927.0,924.0,1851.0,6.9,17.7,5.2,79,0.4,
2014-10-13,Hirsch,00:00,23:59,515.0,580.0,1095.0,6.9,17.7,5.2,79,0.4,
2014-10-13,Arnulf,00:00,23:59,2463.0,100.0,2563.0,6.9,17.7,5.2,79,0.4,
2014-10-13,Kreuther,00:00,23:59,101.0,172.0,273.0,6.9,17.7,5.2,79,0.4,
2014-10-13,Erhardt,00:00,23:59,1883.0,2040.0,3923.0,6.9,17.7,5.2,79,0.4,
2014-10-14,Arnulf,00:00,23:59,2832.0,105.0,2937.0,7.5,19.2,1.3,60,8.0,
2014-10-14,Olympia,00:00,23:59,1111.0,1108.0,2219.0,7.5,19.2,1.3,60,8.0,
2014-10-14,Margareten,00:00,23:59,1944.0,1934.0,3878.0,7.5,19.2,1.3,60,8.0,
2014-10-14,Kreuther,00:00,23:59,112.0,205.0,317.0,7.5,19.2,1.3,60,8.0,
2014-10-14,Hirsch,00:00,23:59,582.0,631.0,1213.0,7.5,19.2,1.3,60,8.0,
2014-10-14,Erhardt,00:00,23:59,2325.0,2464.0,4789.0,7.5,19.2,1.3,60,8.0,
2014-10-15,Kreuther,00:00,23:59,92.0,153.0,245.0,8.1,18.1,0.4,93,1.5,
2014-10-15,Margareten,00:00,23:59,1521.0,1552.0,3073.0,8.1,18.1,0.4,93,1.5,
2014-10-15,Hirsch,00:00,23:59,469.0,520.0,989.0,8.1,18.1,0.4,93,1.5,
2014-10-15,Arnulf,00:00,23:59,2339.0,125.0,2464.0,8.1,18.1,0.4,93,1.5,
2014-10-15,Olympia,00:00,23:59,875.0,907.0,1782.0,8.1,18.1,0.4,93,1.5,
2014-10-15,Erhardt,00:00,23:59,1733.0,1837.0,3570.0,8.1,18.1,0.4,93,1.5,
2014-10-16,Olympia,00:00,23:59,688.0,673.0,1361.0,12.4,19.3,7.3,94,1.5,
2014-10-16,Hirsch,00:00,23:59,343.0,385.0,728.0,12.4,19.3,7.3,94,1.5,
2014-10-16,Margareten,00:00,23:59,1344.0,1335.0,2679.0,12.4,19.3,7.3,94,1.5,
2014-10-16,Erhardt,00:00,23:59,1476.0,1600.0,3076.0,12.4,19.3,7.3,94,1.5,
2014-10-16,Arnulf,00:00,23:59,1903.0,97.0,2000.0,12.4,19.3,7.3,94,1.5,
2014-10-16,Kreuther,00:00,23:59,77.0,133.0,210.0,12.4,19.3,7.3,94,1.5,
2014-10-17,Margareten,00:00,23:59,931.0,908.0,1839.0,6.4,14.4,7.9,83,0.0,
2014-10-17,Kreuther,00:00,23:59,64.0,80.0,144.0,6.4,14.4,7.9,83,0.0,
2014-10-17,Olympia,00:00,23:59,437.0,437.0,874.0,6.4,14.4,7.9,83,0.0,
2014-10-17,Hirsch,00:00,23:59,209.0,223.0,432.0,6.4,14.4,7.9,83,0.0,
2014-10-17,Erhardt,00:00,23:59,911.0,1035.0,1946.0,6.4,14.4,7.9,83,0.0,
2014-10-17,Arnulf,00:00,23:59,1285.0,67.0,1352.0,6.4,14.4,7.9,83,0.0,
2014-10-18,Olympia,00:00,23:59,850.0,809.0,1659.0,4.4,17.3,0.0,44,6.3,
2014-10-18,Kreuther,00:00,23:59,84.0,151.0,235.0,4.4,17.3,0.0,44,6.3,
2014-10-18,Hirsch,00:00,23:59,355.0,400.0,755.0,4.4,17.3,0.0,44,6.3,
2014-10-18,Margareten,00:00,23:59,1440.0,1407.0,2847.0,4.4,17.3,0.0,44,6.3,
2014-10-18,Erhardt,00:00,23:59,2188.0,2250.0,4438.0,4.4,17.3,0.0,44,6.3,
2014-10-18,Arnulf,00:00,23:59,2011.0,87.0,2098.0,4.4,17.3,0.0,44,6.3,
2014-10-19,Arnulf,00:00,23:59,2162.0,69.0,2231.0,4.3,23.3,0.0,55,9.6,
